AFFGEOID,ALAND,AWATER,Acres,GEOID,LSAD,NAME,NAMELSAD,PLACEFP,PLACENS,STATEFP,STATE_NAME,STUSPS,majority
1600000US3678003,7943527,0,1963.04566056,3678003,57,Wallkill,Wallkill CDP,78003,02390448,36,New York,NY,3.0
1600000US3770480,3773705,0,929.459245118,3770480,43,Wagram,Wagram town,70480,02406815,37,North Carolina,NC,4.0
1600000US4900650,11812392,16961,2931.83383613,4900650,43,Alta,Alta town,00650,02412354,49,Utah,UT,3.0
1600000US2806180,7610930,0,1872.8335511,2806180,57,Big Point,Big Point CDP,06180,02402689,28,Mississippi,MS,4.0
1600000US2807322,5849152,0,1440.07253857,2807322,57,Bogue Chitto,Bogue Chitto CDP,07322,02586583,28,Mississippi,MS,4.0
1600000US0636364,4770041,0,1185.00544763,0636364,57,Indian Falls,Indian Falls CDP,36364,02408419,06,California,CA,5.0
1600000US3538540,33914725,0,8384.34232845,3538540,57,La Madera,La Madera CDP,38540,02812757,35,New Mexico,NM,3.0
1600000US3651418,29440924,259511,7349.65015086,3651418,57,Northampton,Northampton CDP,51418,02389590,36,New York,NY,4.0
1600000US0601276,6173301,17423,1536.88593045,0601276,57,Alta,Alta CDP,01276,02628704,06,California,CA,5.0
1600000US3706000,6976858,0,1716.72463403,3706000,43,Biscoe,Biscoe town,06000,02405268,37,North Carolina,NC,4.0
1600000US3465130,13123180,5297421,4548.08070875,3465130,21,Rumson,Rumson borough,65130,00885381,34,New Jersey,NJ,3.0
1600000US0462280,15656675,38301,3888.44485783,0462280,57,St. David,St. David CDP,62280,02409227,04,Arizona,AZ,3.0
1600000US0451180,40894938,0,10092.3967569,0451180,57,Oracle,Oracle CDP,51180,02408994,04,Arizona,AZ,4.0
1600000US0602168,12507052,108688,3113.00139386,0602168,57,Angwin,Angwin CDP,02168,02407744,06,California,CA,4.0
1600000US0673868,35163160,63046,8699.6069021,0673868,57,Stallion Springs,Stallion Springs CDP,73868,02408801,06,California,CA,5.0
